claim_id,worker_id,zone_id,week_start_date,gps_deviation_score,device_id_reuse_count,claim_vs_event_gap_minutes,claims_per_worker_per_month,claimed_amount,earnings_loss_amount,disruption_impact_ratio,zone_disruption_risk_index,gps_anomaly_flag,syndicate_device_flag,timing_gap_anomaly_flag,is_fraud_label
CLM_80553,W_15d6fc2bd0f99831,ZONE_DEL_01,2026-08-03,2.7,1,260,3,2361.0,3372.86,0.691,0.4771,0,0,0,0
CLM_80554,W_15d6fc2bd0f99831,ZONE_DEL_01,2026-08-17,0.4,1,7,1,616.51,880.73,0.15,0.2655,0,0,0,0
CLM_80555,W_45309da989e79e0b,ZONE_BLR_01,2026-06-29,0.58,1,1135,2,429.67,613.81,0.15,0.244,0,0,1,1
CLM_80556,W_45309da989e79e0b,ZONE_BLR_01,2026-07-20,0.88,1,20,3,640.34,914.77,0.15,0.2806,0,0,0,0
CLM_80557,W_45309da989e79e0b,ZONE_BLR_01,2026-08-03,0.1,1,22,1,986.01,1408.59,0.265,0.2789,0,0,0,0
CLM_80558,W_45309da989e79e0b,ZONE_BLR_01,2026-08-17,1.37,1,97,2,508.12,725.89,0.15,0.2639,0,0,0,0
CLM_80559,W_6f828cfa696b66e4,ZONE_BOM_01,2026-06-29,0.37,1,23,4,3410.71,4872.45,0.85,1.0,0,0,0,0
CLM_80560,W_6f828cfa696b66e4,ZONE_BOM_01,2026-07-06,1.71,1,15,2,3214.48,4592.11,0.803,0.8044,0,0,0,0
CLM_80561,W_6f828cfa696b66e4,ZONE_BOM_01,2026-07-13,1.11,1,72,1,1313.09,1875.85,0.344,0.4088,0,0,0,0
CLM_80562,W_6f828cfa696b66e4,ZONE_BOM_01,2026-07-20,0.83,1,68,2,3410.83,4872.62,0.85,1.0,0,0,0,0
CLM_80563,W_6f828cfa696b66e4,ZONE_BOM_01,2026-07-27,0.54,1,70,3,2139.28,3056.11,0.545,0.3856,0,0,0,0
CLM_80564,W_6f828cfa696b66e4,ZONE_BOM_01,2026-08-03,0.07,1,28,2,1508.95,2155.65,0.36,0.277,0,0,0,0
CLM_80565,W_6f828cfa696b66e4,ZONE_BOM_01,2026-08-10,2.65,1,52,3,1322.77,1889.67,0.348,0.3243,0,0,0,0
CLM_80566,W_6f828cfa696b66e4,ZONE_BOM_01,2026-08-17,0.91,1,39,3,2272.19,3245.98,0.575,0.3303,0,0,0,0
CLM_80567,W_f0dfeeb5232d5b8a,ZONE_BOM_01,2026-06-29,0.78,1,12,2,1050.09,1500.13,0.85,1.0,0,0,0,0
CLM_80568,W_f0dfeeb5232d5b8a,ZONE_BOM_01,2026-07-06,0.73,1,32,1,1033.95,1477.07,0.832,0.8044,0,0,0,0
CLM_80569,W_f0dfeeb5232d5b8a,ZONE_BOM_01,2026-07-13,0.2,1,32,3,438.38,626.26,0.382,0.4088,0,0,0,0
CLM_80570,W_f0dfeeb5232d5b8a,ZONE_BOM_01,2026-07-20,2.14,1,129,1,1046.53,1495.04,0.85,1.0,0,0,0,0
CLM_80571,W_f0dfeeb5232d5b8a,ZONE_BOM_01,2026-07-27,1.91,1,28,3,474.0,677.14,0.352,0.3856,0,0,0,0
CLM_80572,W_f0dfeeb5232d5b8a,ZONE_BOM_01,2026-08-03,0.22,1,215,3,492.51,703.58,0.368,0.277,0,0,0,0
CLM_80573,W_f0dfeeb5232d5b8a,ZONE_BOM_01,2026-08-10,1.22,1,107,2,252.25,360.36,0.209,0.3243,0,0,0,0
CLM_80574,W_f0dfeeb5232d5b8a,ZONE_BOM_01,2026-08-17,1.66,1,71,4,581.04,830.06,0.465,0.3303,0,0,0,0
CLM_80575,W_ceedd2206c87cd76,ZONE_HYD_01,2026-07-13,1.26,1,34,3,533.07,761.53,0.15,0.26,0,0,0,0
CLM_80576,W_ceedd2206c87cd76,ZONE_HYD_01,2026-07-27,1.35,1,113,2,764.17,1091.67,0.231,0.2614,0,0,0,0
CLM_80577,W_ceedd2206c87cd76,ZONE_HYD_01,2026-08-17,0.8,1,103,2,844.81,1206.87,0.21,0.2359,0,0,0,1
CLM_80578,W_ceedd2206c87cd76,ZONE_HYD_01,2026-09-07,2.07,1,24,4,491.15,701.65,0.15,0.2599,0,0,0,0
CLM_80579,W_6433eaaed98a697a,ZONE_DEL_01,2026-06-29,1.94,1,118,3,699.55,999.36,0.155,0.1633,0,0,0,0
CLM_80580,W_6433eaaed98a697a,ZONE_DEL_01,2026-07-06,0.03,1,25,1,3082.81,4404.01,0.85,0.5602,0,0,0,0
CLM_80581,W_6433eaaed98a697a,ZONE_DEL_01,2026-07-20,0.33,1,40,2,835.32,1193.31,0.206,0.2667,0,0,0,0
CLM_80582,W_6433eaaed98a697a,ZONE_DEL_01,2026-08-03,0.16,1,39,3,2803.86,4005.52,0.779,0.4771,0,0,0,0
CLM_80583,W_6433eaaed98a697a,ZONE_DEL_01,2026-08-17,0.9,1,91,1,469.92,671.31,0.15,0.2655,0,0,0,0
CLM_80584,W_a0660018b5c7bfbb,ZONE_MAA_01,2026-07-06,0.8,1,62,6,332.3,474.72,0.15,0.2267,0,0,0,0
CLM_80585,W_a0660018b5c7bfbb,ZONE_MAA_01,2026-09-14,0.37,1,79,4,440.93,629.9,0.15,0.2595,0,0,0,0
CLM_80586,W_b73755066d8f7bee,ZONE_HYD_01,2026-07-13,1.25,1,21,2,674.88,964.12,0.15,0.26,0,0,0,0
CLM_80587,W_b73755066d8f7bee,ZONE_HYD_01,2026-07-27,0.75,1,53,3,905.21,1293.15,0.209,0.2614,0,0,0,0
CLM_80588,W_b73755066d8f7bee,ZONE_HYD_01,2026-08-17,2.18,1,64,4,936.43,1337.76,0.21,0.2359,0,0,0,0
CLM_80589,W_b73755066d8f7bee,ZONE_HYD_01,2026-09-07,0.45,1,11,1,496.73,709.62,0.15,0.2599,0,0,0,0
CLM_80590,W_c5c1c0b9e16fbae0,ZONE_MAA_01,2026-07-06,0.75,1,1170,2,756.38,1080.54,0.15,0.2267,0,0,1,1
CLM_80591,W_c5c1c0b9e16fbae0,ZONE_MAA_01,2026-09-14,1.35,1,8,2,743.43,1062.05,0.15,0.2595,0,0,0,0
CLM_80592,W_3dc1c5e0c4515940,ZONE_HYD_01,2026-07-13,0.44,1,42,4,432.07,617.25,0.15,0.26,0,0,0,0
CLM_80593,W_3dc1c5e0c4515940,ZONE_HYD_01,2026-07-27,0.41,1,24,1,814.11,1163.02,0.254,0.2614,0,0,0,0
CLM_80594,W_3dc1c5e0c4515940,ZONE_HYD_01,2026-08-17,2.83,1,14,1,597.77,853.96,0.21,0.2359,0,0,0,0
CLM_80595,W_3dc1c5e0c4515940,ZONE_HYD_01,2026-09-07,1.17,1,16,1,531.26,758.94,0.15,0.2599,0,0,0,0
CLM_80596,W_d5e174d6541fdf55,ZONE_HYD_01,2026-07-13,2.03,1,13,3,483.8,691.14,0.15,0.26,0,0,0,0
CLM_80597,W_d5e174d6541fdf55,ZONE_HYD_01,2026-07-27,1.43,1,22,1,1044.04,1491.49,0.269,0.2614,0,0,0,0
CLM_80598,W_d5e174d6541fdf55,ZONE_HYD_01,2026-08-17,0.68,1,31,1,819.08,1170.12,0.21,0.2359,0,0,0,0
CLM_80599,W_d5e174d6541fdf55,ZONE_HYD_01,2026-09-07,1.86,1,9,2,693.57,990.81,0.15,0.2599,0,0,0,0
CLM_80600,W_1f0259ac1eb10568,ZONE_BLR_01,2026-06-29,1.8,1,56,3,685.86,979.8,0.15,0.244,0,0,0,0
CLM_80601,W_1f0259ac1eb10568,ZONE_BLR_01,2026-07-20,1.48,1,8,4,426.97,609.96,0.15,0.2806,0,0,0,1
CLM_80602,W_1f0259ac1eb10568,ZONE_BLR_01,2026-08-03,0.98,1,16,1,1102.21,1574.59,0.258,0.2789,0,0,0,0
CLM_80603,W_1f0259ac1eb10568,ZONE_BLR_01,2026-08-17,0.2,1,62,2,507.27,724.67,0.15,0.2639,0,0,0,0
CLM_80604,W_1ed2975b552c19ef,ZONE_DEL_01,2026-06-29,0.5,1,84,1,376.69,538.13,0.155,0.1633,0,0,0,0
CLM_80605,W_1ed2975b552c19ef,ZONE_DEL_01,2026-07-06,0.99,1,8,2,1515.93,2165.61,0.724,0.5602,0,0,0,0
CLM_80606,W_1ed2975b552c19ef,ZONE_DEL_01,2026-07-20,0.6,1,29,3,555.16,793.08,0.238,0.2667,0,0,0,0
CLM_80607,W_1ed2975b552c19ef,ZONE_DEL_01,2026-08-03,0.61,1,33,1,1450.17,2071.67,0.697,0.4771,0,0,0,0
CLM_80608,W_1ed2975b552c19ef,ZONE_DEL_01,2026-08-17,2.47,1,76,2,357.62,510.89,0.15,0.2655,0,0,0,0
CLM_80609,W_1ed2975b552c19ef,ZONE_DEL_01,2026-08-31,1.7,1,16,1,367.34,524.77,0.15,0.2815,0,0,0,0
CLM_80610,W_fe28cf7be69f9956,ZONE_DEL_01,2026-06-29,3.18,1,369,1,317.58,453.68,0.155,0.1633,0,0,1,0
CLM_80611,W_fe28cf7be69f9956,ZONE_DEL_01,2026-07-06,1.25,1,47,3,1815.51,2593.58,0.773,0.5602,0,0,0,0
CLM_80612,W_fe28cf7be69f9956,ZONE_DEL_01,2026-07-20,0.35,1,71,2,650.94,929.92,0.25,0.2667,0,0,0,0
CLM_80613,W_fe28cf7be69f9956,ZONE_DEL_01,2026-08-03,0.34,1,11,1,1385.83,1979.76,0.587,0.4771,0,0,0,0
CLM_80614,W_fe28cf7be69f9956,ZONE_DEL_01,2026-08-17,0.59,1,68,2,392.19,560.27,0.15,0.2655,0,0,0,0
CLM_80615,W_2ec0dce8b6e387ed,ZONE_DEL_01,2026-06-29,1.03,1,136,1,247.3,353.28,0.155,0.1633,0,0,0,0
CLM_80616,W_2ec0dce8b6e387ed,ZONE_DEL_01,2026-07-06,1.05,1,37,1,1394.92,1992.75,0.85,0.5602,0,0,0,0
CLM_80617,W_2ec0dce8b6e387ed,ZONE_DEL_01,2026-07-20,3.38,1,38,1,734.17,1048.82,0.463,0.2667,0,0,0,0
CLM_80618,W_2ec0dce8b6e387ed,ZONE_DEL_01,2026-08-03,1.0,1,8,1,1399.35,1999.07,0.85,0.4771,0,0,0,0
CLM_80619,W_2ec0dce8b6e387ed,ZONE_DEL_01,2026-08-17,1.83,1,2627,4,280.11,400.16,0.15,0.2655,0,0,1,1
CLM_80620,W_09f55b06fea94393,ZONE_BOM_01,2026-06-29,2.37,1,158,5,2521.95,3602.78,0.85,1.0,0,0,0,0
CLM_80621,W_09f55b06fea94393,ZONE_BOM_01,2026-07-06,0.13,1,9,3,2553.07,3647.25,0.85,0.8044,0,0,0,0
CLM_80622,W_09f55b06fea94393,ZONE_BOM_01,2026-07-13,1.18,1,76,1,1859.42,2656.32,0.622,0.4088,0,0,0,0
CLM_80623,W_09f55b06fea94393,ZONE_BOM_01,2026-07-20,0.58,1,32,3,2531.63,3616.62,0.85,1.0,0,0,0,0
CLM_80624,W_09f55b06fea94393,ZONE_BOM_01,2026-07-27,1.64,1,22,2,1919.99,2742.84,0.637,0.3856,0,0,0,0
CLM_80625,W_09f55b06fea94393,ZONE_BOM_01,2026-08-03,0.7,1,16,3,1327.02,1895.74,0.418,0.277,0,0,0,0
CLM_80626,W_09f55b06fea94393,ZONE_BOM_01,2026-08-10,1.48,1,20,1,2040.53,2915.04,0.676,0.3243,0,0,0,0
CLM_80627,W_09f55b06fea94393,ZONE_BOM_01,2026-08-17,0.74,1,30,3,2322.46,3317.8,0.774,0.3303,0,0,0,0
CLM_80628,W_8f1e62a4025d151f,ZONE_BLR_01,2026-06-29,0.7,1,76,1,315.94,451.35,0.15,0.244,0,0,0,0
CLM_80629,W_8f1e62a4025d151f,ZONE_BLR_01,2026-07-20,0.73,1,12,3,384.63,549.47,0.15,0.2806,0,0,0,0
CLM_80630,W_8f1e62a4025d151f,ZONE_BLR_01,2026-08-03,2.94,1,11,2,767.99,1097.13,0.265,0.2789,0,0,0,0
CLM_80631,W_8f1e62a4025d151f,ZONE_BLR_01,2026-08-17,0.6,1,12,2,424.54,606.49,0.15,0.2639,0,0,0,0
CLM_80632,W_5fd6fc233c629496,ZONE_BLR_01,2026-06-29,0.18,1,82,2,299.4,427.72,0.15,0.244,0,0,0,0
CLM_80633,W_5fd6fc233c629496,ZONE_BLR_01,2026-07-20,1.63,1,2836,5,291.62,416.6,0.15,0.2806,0,0,1,1
CLM_80634,W_5fd6fc233c629496,ZONE_BLR_01,2026-08-03,1.39,1,23,3,434.35,620.5,0.247,0.2789,0,0,0,0
CLM_80635,W_5fd6fc233c629496,ZONE_BLR_01,2026-08-17,4.97,1,2625,2,311.11,444.45,0.15,0.2639,0,0,1,1
CLM_80636,W_7bf86a3e77822877,ZONE_DEL_01,2026-06-29,0.91,1,9,3,194.34,277.63,0.155,0.1633,0,0,0,0
CLM_80637,W_7bf86a3e77822877,ZONE_DEL_01,2026-07-06,0.38,1,11,5,1420.45,2029.21,0.85,0.5602,0,0,0,0
CLM_80638,W_7bf86a3e77822877,ZONE_DEL_01,2026-07-20,1.23,1,6,1,506.0,722.86,0.315,0.2667,0,0,0,0
CLM_80639,W_7bf86a3e77822877,ZONE_DEL_01,2026-08-03,0.62,1,59,1,1140.59,1629.42,0.684,0.4771,0,0,0,0
CLM_80640,W_7bf86a3e77822877,ZONE_DEL_01,2026-08-17,0.4,1,26,2,194.36,277.66,0.15,0.2655,0,0,0,0
CLM_80641,W_35c97ac5ec454310,ZONE_HYD_01,2026-07-13,1.64,1,7,1,499.31,713.3,0.15,0.26,0,0,0,0
CLM_80642,W_35c97ac5ec454310,ZONE_HYD_01,2026-07-27,1.84,1,44,2,645.97,922.82,0.19,0.2614,0,0,0,0
CLM_80643,W_35c97ac5ec454310,ZONE_HYD_01,2026-08-17,1.82,1,46,3,832.76,1189.66,0.21,0.2359,0,0,0,0
CLM_80644,W_35c97ac5ec454310,ZONE_HYD_01,2026-09-07,0.99,1,21,2,674.16,963.09,0.15,0.2599,0,0,0,0
CLM_80645,W_f8858ff3e5051c86,ZONE_MAA_01,2026-07-06,0.54,1,172,3,452.77,646.81,0.15,0.2267,0,0,0,0
CLM_80646,W_f8858ff3e5051c86,ZONE_MAA_01,2026-09-14,19.78,1,66,3,340.6,486.57,0.15,0.2595,1,0,0,1
CLM_80647,W_f32a3843bf2929a5,ZONE_BLR_01,2026-06-29,2.27,1,17,2,481.87,688.38,0.15,0.244,0,0,0,0
CLM_80648,W_f32a3843bf2929a5,ZONE_BLR_01,2026-07-20,0.63,1,72,5,518.79,741.13,0.15,0.2806,0,0,0,0
CLM_80649,W_f32a3843bf2929a5,ZONE_BLR_01,2026-08-03,1.67,1,39,5,741.22,1058.89,0.18,0.2789,0,0,0,0
CLM_80650,W_f32a3843bf2929a5,ZONE_BLR_01,2026-08-17,1.24,1,92,2,659.08,941.55,0.15,0.2639,0,0,0,0
CLM_80651,W_1b7e389b0fbc2a98,ZONE_DEL_01,2026-06-29,0.59,1,215,1,328.57,469.39,0.155,0.1633,0,0,0,0
CLM_80652,W_1b7e389b0fbc2a98,ZONE_DEL_01,2026-07-06,2.13,1,33,3,1765.04,2521.49,0.827,0.5602,0,0,0,0
CLM_80653,W_1b7e389b0fbc2a98,ZONE_DEL_01,2026-07-20,2.31,1,56,3,475.46,679.23,0.199,0.2667,0,0,0,0
CLM_80654,W_1b7e389b0fbc2a98,ZONE_DEL_01,2026-08-03,0.9,1,59,3,1462.39,2089.13,0.683,0.4771,0,0,0,0
CLM_80655,W_1b7e389b0fbc2a98,ZONE_DEL_01,2026-08-17,1.44,1,23,3,405.4,579.15,0.15,0.2655,0,0,0,0
CLM_80656,W_352b016972689a21,ZONE_DEL_01,2026-06-29,0.83,1,89,4,760.44,1086.35,0.155,0.1633,0,0,0,0
CLM_80657,W_352b016972689a21,ZONE_DEL_01,2026-07-06,42.3,1,36,2,3512.15,5017.36,0.85,0.5602,1,0,0,1
CLM_80658,W_352b016972689a21,ZONE_DEL_01,2026-07-20,3.73,1,10,1,1764.04,2520.05,0.424,0.2667,0,0,0,0
CLM_80659,W_352b016972689a21,ZONE_DEL_01,2026-08-03,0.54,1,16,1,3552.44,5074.92,0.85,0.4771,0,0,0,0
CLM_80660,W_352b016972689a21,ZONE_DEL_01,2026-08-17,0.62,1,102,3,454.64,649.49,0.15,0.2655,0,0,0,0
CLM_80661,W_60553a562ab6a7f2,ZONE_DEL_01,2026-06-29,21.34,1,9,2,546.65,780.93,0.155,0.1633,1,0,0,1
CLM_80662,W_60553a562ab6a7f2,ZONE_DEL_01,2026-07-06,2.5,1,127,3,3185.53,4550.76,0.715,0.5602,0,0,0,0
CLM_80663,W_60553a562ab6a7f2,ZONE_DEL_01,2026-07-20,0.88,1,8,1,888.62,1269.46,0.199,0.2667,0,0,0,0
CLM_80664,W_60553a562ab6a7f2,ZONE_DEL_01,2026-08-03,0.36,1,30,2,2939.55,4199.35,0.68,0.4771,0,0,0,0
CLM_80665,W_60553a562ab6a7f2,ZONE_DEL_01,2026-08-17,1.37,1,18,1,725.63,1036.62,0.15,0.2655,0,0,0,1
CLM_80666,W_0b478719825e0080,ZONE_DEL_01,2026-06-29,2.35,1,10,2,305.72,436.75,0.155,0.1633,0,0,0,0
CLM_80667,W_0b478719825e0080,ZONE_DEL_01,2026-07-06,0.03,1,8,2,1304.97,1864.25,0.651,0.5602,0,0,0,0
CLM_80668,W_0b478719825e0080,ZONE_DEL_01,2026-07-20,0.46,1,111,1,236.44,337.77,0.154,0.2667,0,0,0,0
CLM_80669,W_0b478719825e0080,ZONE_DEL_01,2026-08-03,3.85,1,72,5,1323.79,1891.13,0.682,0.4771,0,0,0,0
CLM_80670,W_0b478719825e0080,ZONE_DEL_01,2026-08-17,1.88,1,6,2,214.95,307.07,0.15,0.2655,0,0,0,0
CLM_80671,W_f8c79f3c29285144,ZONE_DEL_01,2026-06-29,0.48,1,66,1,543.09,775.84,0.155,0.1633,0,0,0,0
CLM_80672,W_f8c79f3c29285144,ZONE_DEL_01,2026-07-06,1.04,1,41,2,3509.79,5013.98,0.85,0.5602,0,0,0,0
CLM_80673,W_f8c79f3c29285144,ZONE_DEL_01,2026-07-20,3.41,1,86,2,1513.62,2162.32,0.394,0.2667,0,0,0,0
CLM_80674,W_f8c79f3c29285144,ZONE_DEL_01,2026-08-03,0.22,1,7,3,3462.25,4946.07,0.85,0.4771,0,0,0,0
CLM_80675,W_f8c79f3c29285144,ZONE_DEL_01,2026-08-17,0.33,1,24,3,774.79,1106.84,0.15,0.2655,0,0,0,0
CLM_80676,W_f8c79f3c29285144,ZONE_DEL_01,2026-08-31,1.11,1,17,2,953.2,1361.72,0.247,0.2815,0,0,0,0
CLM_80677,W_15d5e30ace24d9a9,ZONE_MAA_01,2026-07-06,4.6,1,30,1,508.05,725.78,0.15,0.2267,0,0,0,0
CLM_80678,W_15d5e30ace24d9a9,ZONE_MAA_01,2026-09-14,2.9,1,43,1,412.83,589.76,0.15,0.2595,0,0,0,0
CLM_80679,W_a69b3416f454131e,ZONE_BLR_01,2026-06-29,1.01,1,119,3,408.0,582.85,0.15,0.244,0,0,0,0
CLM_80680,W_a69b3416f454131e,ZONE_BLR_01,2026-07-20,31.67,1,112,2,632.38,903.4,0.15,0.2806,1,0,0,1
CLM_80681,W_a69b3416f454131e,ZONE_BLR_01,2026-08-03,1.48,1,12,1,977.32,1396.17,0.227,0.2789,0,0,0,0
CLM_80682,W_a69b3416f454131e,ZONE_BLR_01,2026-08-17,0.25,1,18,4,660.62,943.75,0.15,0.2639,0,0,0,0
CLM_80683,W_f9bfdca1cf2eeca9,ZONE_BLR_01,2026-06-29,2.11,1,16,2,426.4,609.15,0.15,0.244,0,0,0,0
CLM_80684,W_f9bfdca1cf2eeca9,ZONE_BLR_01,2026-07-20,1.77,1,17,3,542.63,775.18,0.15,0.2806,0,0,0,0
CLM_80685,W_f9bfdca1cf2eeca9,ZONE_BLR_01,2026-08-03,4.13,1,38,2,1033.48,1476.4,0.297,0.2789,0,0,0,0
CLM_80686,W_f9bfdca1cf2eeca9,ZONE_BLR_01,2026-08-17,42.25,1,11,2,403.0,575.71,0.15,0.2639,1,0,0,1
CLM_80687,W_bbb7c13213af9802,ZONE_HYD_01,2026-07-13,1.54,1,78,3,410.82,586.88,0.15,0.26,0,0,0,0
CLM_80688,W_bbb7c13213af9802,ZONE_HYD_01,2026-07-27,2.01,1,69,3,813.92,1162.74,0.221,0.2614,0,0,0,0
CLM_80689,W_bbb7c13213af9802,ZONE_HYD_01,2026-08-17,1.37,1,19,2,756.34,1080.49,0.21,0.2359,0,0,0,0
CLM_80690,W_bbb7c13213af9802,ZONE_HYD_01,2026-09-07,0.27,1,65,2,662.9,947.0,0.15,0.2599,0,0,0,0
CLM_80691,W_aba3400fc421af23,ZONE_BLR_01,2026-06-29,1.44,1,5,4,588.37,840.53,0.15,0.244,0,0,0,0
CLM_80692,W_aba3400fc421af23,ZONE_BLR_01,2026-07-20,0.22,1,25,1,455.83,651.18,0.15,0.2806,0,0,0,0
CLM_80693,W_aba3400fc421af23,ZONE_BLR_01,2026-08-03,0.97,1,11,1,902.5,1289.29,0.195,0.2789,0,0,0,0
CLM_80694,W_aba3400fc421af23,ZONE_BLR_01,2026-08-17,0.19,1,163,5,507.39,724.85,0.15,0.2639,0,0,0,0
CLM_80695,W_1c2bd39507a85c2e,ZONE_HYD_01,2026-07-13,1.18,1,6,4,550.29,786.13,0.15,0.26,0,0,0,0
CLM_80696,W_1c2bd39507a85c2e,ZONE_HYD_01,2026-07-27,0.45,1,9,3,1352.92,1932.74,0.438,0.2614,0,0,0,0
CLM_80697,W_1c2bd39507a85c2e,ZONE_HYD_01,2026-08-17,0.95,1,15,4,690.61,986.59,0.21,0.2359,0,0,0,0
CLM_80698,W_1c2bd39507a85c2e,ZONE_HYD_01,2026-09-07,2.37,1,77,1,513.6,733.72,0.15,0.2599,0,0,0,0
CLM_80699,W_267d567a8c3d1814,ZONE_MAA_01,2026-07-06,2.18,1,22,3,699.83,999.76,0.15,0.2267,0,0,0,0
CLM_80700,W_267d567a8c3d1814,ZONE_MAA_01,2026-09-14,0.22,1,29,1,638.72,912.45,0.15,0.2595,0,0,0,0
CLM_80701,W_56ec7eb4eed5b146,ZONE_BLR_01,2026-06-29,2.4,1,22,3,489.99,699.98,0.15,0.244,0,0,0,1
CLM_80702,W_56ec7eb4eed5b146,ZONE_BLR_01,2026-07-20,0.67,1,87,3,577.23,824.62,0.15,0.2806,0,0,0,0
CLM_80703,W_56ec7eb4eed5b146,ZONE_BLR_01,2026-08-03,1.66,1,2690,2,644.7,921.0,0.215,0.2789,0,0,1,1
CLM_80704,W_56ec7eb4eed5b146,ZONE_BLR_01,2026-08-17,0.2,1,51,2,507.42,724.88,0.15,0.2639,0,0,0,0
CLM_80705,W_d0546cf1f9834998,ZONE_DEL_01,2026-06-29,3.55,1,19,2,673.79,962.56,0.155,0.1633,0,0,0,0
CLM_80706,W_d0546cf1f9834998,ZONE_DEL_01,2026-07-06,1.11,1,55,1,3563.69,5090.98,0.754,0.5602,0,0,0,0
CLM_80707,W_d0546cf1f9834998,ZONE_DEL_01,2026-07-20,1.54,1,26,1,1257.19,1795.99,0.297,0.2667,0,0,0,0
CLM_80708,W_d0546cf1f9834998,ZONE_DEL_01,2026-08-03,1.59,1,18,3,3124.3,4463.29,0.682,0.4771,0,0,0,0
CLM_80709,W_d0546cf1f9834998,ZONE_DEL_01,2026-08-17,0.74,1,47,3,608.73,869.62,0.15,0.2655,0,0,0,0
CLM_80710,W_5f0fdf2510d6c035,ZONE_DEL_01,2026-06-29,1.87,1,195,2,321.04,458.63,0.155,0.1633,0,0,0,0
CLM_80711,W_5f0fdf2510d6c035,ZONE_DEL_01,2026-07-06,1.41,1,6,2,1787.97,2554.24,0.761,0.5602,0,0,0,0
CLM_80712,W_5f0fdf2510d6c035,ZONE_DEL_01,2026-07-20,0.9,1,6,3,451.0,644.29,0.186,0.2667,0,0,0,0
CLM_80713,W_5f0fdf2510d6c035,ZONE_DEL_01,2026-08-03,1.17,1,107,2,1491.89,2131.27,0.642,0.4771,0,0,0,0
CLM_80714,W_5f0fdf2510d6c035,ZONE_DEL_01,2026-08-17,0.38,1,35,1,293.12,418.75,0.15,0.2655,0,0,0,0
CLM_80715,W_37286c3d6cd650a5,ZONE_MAA_01,2026-07-06,0.56,1,139,1,482.12,688.75,0.15,0.2267,0,0,0,0
CLM_80716,W_37286c3d6cd650a5,ZONE_MAA_01,2026-09-14,1.12,1,39,5,543.1,775.86,0.15,0.2595,0,0,0,0
CLM_80717,W_3da66f7f999ea8d2,ZONE_MAA_01,2026-07-06,1.42,1,11,1,555.32,793.31,0.15,0.2267,0,0,0,0
CLM_80718,W_3da66f7f999ea8d2,ZONE_MAA_01,2026-09-14,0.78,1,1515,3,468.29,668.99,0.15,0.2595,0,0,1,1
CLM_80719,W_920b7777eddc774b,ZONE_HYD_01,2026-07-13,0.87,1,52,4,175.31,250.44,0.15,0.26,0,0,0,0
CLM_80720,W_920b7777eddc774b,ZONE_HYD_01,2026-07-27,0.04,1,20,2,427.55,610.78,0.242,0.2614,0,0,0,0
CLM_80721,W_920b7777eddc774b,ZONE_HYD_01,2026-08-17,0.17,1,50,1,294.22,420.32,0.21,0.2359,0,0,0,0
CLM_80722,W_920b7777eddc774b,ZONE_HYD_01,2026-09-07,0.91,1,36,2,246.53,352.18,0.15,0.2599,0,0,0,0
CLM_80723,W_c0c9210bc101366b,ZONE_BOM_01,2026-06-29,1.01,1,69,3,1624.14,2320.2,0.85,1.0,0,0,0,0
CLM_80724,W_c0c9210bc101366b,ZONE_BOM_01,2026-07-06,44.61,1,16,2,1455.0,2078.57,0.757,0.8044,1,0,0,1
CLM_80725,W_c0c9210bc101366b,ZONE_BOM_01,2026-07-13,1.27,1,90,2,742.08,1060.11,0.415,0.4088,0,0,0,1
CLM_80726,W_c0c9210bc101366b,ZONE_BOM_01,2026-07-20,0.96,1,20,1,1612.84,2304.05,0.85,1.0,0,0,0,0
CLM_80727,W_c0c9210bc101366b,ZONE_BOM_01,2026-07-27,0.69,1,37,3,935.51,1336.44,0.503,0.3856,0,0,0,0
CLM_80728,W_c0c9210bc101366b,ZONE_BOM_01,2026-08-03,0.26,1,55,2,861.22,1230.32,0.479,0.277,0,0,0,1
CLM_80729,W_c0c9210bc101366b,ZONE_BOM_01,2026-08-10,1.51,1,20,3,755.75,1079.64,0.392,0.3243,0,0,0,0
CLM_80730,W_c0c9210bc101366b,ZONE_BOM_01,2026-08-17,0.12,1,74,2,1012.75,1446.79,0.556,0.3303,0,0,0,0
CLM_80731,W_dc7d78cca46a3b0d,ZONE_HYD_01,2026-07-13,0.51,1,60,3,199.82,285.46,0.15,0.26,0,0,0,0
CLM_80732,W_dc7d78cca46a3b0d,ZONE_HYD_01,2026-07-27,1.02,1,22,6,266.71,381.01,0.236,0.2614,0,0,0,1
CLM_80733,W_dc7d78cca46a3b0d,ZONE_HYD_01,2026-08-17,1.12,1,62,2,313.59,447.98,0.21,0.2359,0,0,0,0
CLM_80734,W_dc7d78cca46a3b0d,ZONE_HYD_01,2026-09-07,1.0,1,18,1,219.27,313.24,0.15,0.2599,0,0,0,0
CLM_80735,W_389fc546f40d7534,ZONE_MAA_01,2026-07-06,2.18,1,29,1,384.82,549.74,0.15,0.2267,0,0,0,0
CLM_80736,W_389fc546f40d7534,ZONE_MAA_01,2026-09-14,1.0,1,11,2,291.49,416.42,0.15,0.2595,0,0,0,0
CLM_80737,W_fa3032d0327a462b,ZONE_BLR_01,2026-06-29,1.8,1,32,4,311.08,444.4,0.15,0.244,0,0,0,0
CLM_80738,W_fa3032d0327a462b,ZONE_BLR_01,2026-07-20,0.97,1,13,1,278.61,398.02,0.15,0.2806,0,0,0,0
