worker_id,zone_id,week_start_date,zone_tier_code,tenure_days,vehicle_risk_factor,is_full_time,avg_active_hours_per_week,historical_weekly_income,weekly_total_rainfall_mm,weekly_max_temp_celsius,weekly_avg_aqi,zone_closure_days_count,is_monsoon,zone_disruption_risk_index,monsoon_loading,target_dynamic_weekly_premium
W_832c807f831f172c,ZONE_MAA_01,2026-06-22,1,72,1.0,0,30.9,3546.01,33.7,37.6,159.25,0,1,0.1953,1.056,44.18
W_832c807f831f172c,ZONE_MAA_01,2026-06-29,1,72,1.0,0,30.9,3546.01,11.8,38.4,123.0,0,1,0.1188,1.02,39.94
W_832c807f831f172c,ZONE_MAA_01,2026-07-06,1,72,1.0,0,30.9,3546.01,9.3,39.2,163.28571428571428,1,1,0.2267,1.016,43.62
W_832c807f831f172c,ZONE_MAA_01,2026-07-13,1,72,1.0,0,30.9,3546.01,11.3,38.7,141.57142857142858,0,1,0.1316,1.019,40.36
W_832c807f831f172c,ZONE_MAA_01,2026-07-20,1,72,1.0,0,30.9,3546.01,35.6,36.4,131.57142857142858,0,1,0.1788,1.059,43.69
W_832c807f831f172c,ZONE_MAA_01,2026-07-27,1,72,1.0,0,30.9,3546.01,26.0,37.6,145.14285714285714,0,1,0.1674,1.043,42.62
W_832c807f831f172c,ZONE_MAA_01,2026-08-03,1,72,1.0,0,30.9,3546.01,38.5,34.8,150.71428571428572,0,1,0.1997,1.064,44.68
W_832c807f831f172c,ZONE_MAA_01,2026-08-10,1,72,1.0,0,30.9,3546.01,15.6,35.5,153.57142857142858,1,1,0.2336,1.026,44.3
W_832c807f831f172c,ZONE_MAA_01,2026-08-17,1,72,1.0,0,30.9,3546.01,29.4,36.3,143.71428571428572,0,1,0.1739,1.049,43.1
W_832c807f831f172c,ZONE_MAA_01,2026-08-24,1,72,1.0,0,30.9,3546.01,15.1,36.6,144.14285714285714,1,1,0.2254,1.025,43.96
W_832c807f831f172c,ZONE_MAA_01,2026-08-31,1,72,1.0,0,30.9,3546.01,13.1,35.6,156.85714285714286,1,1,0.2305,1.022,44.01
W_832c807f831f172c,ZONE_MAA_01,2026-09-07,1,72,1.0,0,30.9,3546.01,23.3,35.6,136.57142857142858,0,1,0.1549,1.039,42.0
W_832c807f831f172c,ZONE_MAA_01,2026-09-14,1,72,1.0,0,30.9,3546.01,27.4,36.0,152.75,1,1,0.2595,1.046,46.11
W_c7d8708e6d8df9e1,ZONE_BLR_01,2026-06-22,1,25,1.0,0,24.4,2532.51,16.3,30.1,135.25,0,1,0.1381,1.027,40.91
W_c7d8708e6d8df9e1,ZONE_BLR_01,2026-06-29,1,25,1.0,0,24.4,2532.51,20.1,29.2,153.85714285714286,1,1,0.244,1.034,45.02
W_c7d8708e6d8df9e1,ZONE_BLR_01,2026-07-06,1,25,1.0,0,24.4,2532.51,8.399999999999999,31.8,172.71428571428572,0,1,0.1484,1.014,40.76
W_c7d8708e6d8df9e1,ZONE_BLR_01,2026-07-13,1,25,1.0,0,24.4,2532.51,16.8,32.1,124.57142857142856,0,1,0.1312,1.028,40.7
W_c7d8708e6d8df9e1,ZONE_BLR_01,2026-07-20,1,25,1.0,0,24.4,2532.51,33.4,29.5,162.85714285714286,1,1,0.2806,1.056,47.33
W_c7d8708e6d8df9e1,ZONE_BLR_01,2026-07-27,1,25,1.0,0,24.4,2532.51,28.8,29.7,169.42857142857142,0,1,0.1919,1.048,43.72
W_c7d8708e6d8df9e1,ZONE_BLR_01,2026-08-03,1,25,1.0,0,24.4,2532.51,76.3,28.3,143.0,0,1,0.2789,1.127,50.45
W_c7d8708e6d8df9e1,ZONE_BLR_01,2026-08-10,1,25,1.0,0,24.4,2532.51,19.9,30.7,129.0,0,1,0.1415,1.033,41.27
W_c7d8708e6d8df9e1,ZONE_BLR_01,2026-08-17,1,25,1.0,0,24.4,2532.51,31.4,29.9,146.57142857142858,1,1,0.2639,1.052,46.54
W_c7d8708e6d8df9e1,ZONE_BLR_01,2026-08-24,1,25,1.0,0,24.4,2532.51,35.7,28.8,167.14285714285714,0,1,0.2057,1.06,44.73
W_c7d8708e6d8df9e1,ZONE_BLR_01,2026-08-31,1,25,1.0,0,24.4,2532.51,13.2,30.8,142.71428571428572,1,1,0.2201,1.022,43.64
W_c7d8708e6d8df9e1,ZONE_BLR_01,2026-09-07,1,25,1.0,0,24.4,2532.51,8.5,31.0,128.28571428571428,0,1,0.1153,1.014,39.58
W_c7d8708e6d8df9e1,ZONE_BLR_01,2026-09-14,1,25,1.0,0,24.4,2532.51,33.1,30.8,137.5,0,1,0.1776,1.055,43.48
W_a7883198270353c0,ZONE_HYD_01,2026-06-22,1,122,1.0,1,58.0,6600.24,21.8,32.6,156.25,1,1,0.2496,1.036,45.31
W_a7883198270353c0,ZONE_HYD_01,2026-06-29,1,122,1.0,1,58.0,6600.24,35.9,29.8,132.14285714285714,0,1,0.1799,1.06,43.77
W_a7883198270353c0,ZONE_HYD_01,2026-07-06,1,122,1.0,1,58.0,6600.24,6.2,33.3,165.28571428571428,0,1,0.1379,1.01,40.22
W_a7883198270353c0,ZONE_HYD_01,2026-07-13,1,122,1.0,1,58.0,6600.24,26.8,33.9,155.14285714285714,1,1,0.26,1.045,46.08
W_a7883198270353c0,ZONE_HYD_01,2026-07-20,1,122,1.0,1,58.0,6600.24,38.8,30.0,132.85714285714286,0,1,0.1869,1.065,44.24
W_a7883198270353c0,ZONE_HYD_01,2026-07-27,1,122,1.0,1,58.0,6600.24,70.5,30.6,137.0,0,1,0.2614,1.118,49.36
W_a7883198270353c0,ZONE_HYD_01,2026-08-03,1,122,1.0,1,58.0,6600.24,20.5,30.6,136.28571428571428,0,1,0.1483,1.034,41.56
W_a7883198270353c0,ZONE_HYD_01,2026-08-10,1,122,1.0,1,58.0,6600.24,12.6,30.8,137.42857142857142,0,1,0.1314,1.021,40.43
W_a7883198270353c0,ZONE_HYD_01,2026-08-17,1,122,1.0,1,58.0,6600.24,18.2,31.5,148.85714285714286,1,1,0.2359,1.03,44.55
W_a7883198270353c0,ZONE_HYD_01,2026-08-24,1,122,1.0,1,58.0,6600.24,10.4,30.4,140.14285714285714,0,1,0.1285,1.017,40.17
W_a7883198270353c0,ZONE_HYD_01,2026-08-31,1,122,1.0,1,58.0,6600.24,8.8,32.0,159.14285714285714,0,1,0.1392,1.015,40.47
W_a7883198270353c0,ZONE_HYD_01,2026-09-07,1,122,1.0,1,58.0,6600.24,26.3,32.2,156.57142857142858,1,1,0.2599,1.044,46.04
W_a7883198270353c0,ZONE_HYD_01,2026-09-14,1,122,1.0,1,58.0,6600.24,12.7,33.4,147.5,0,1,0.1392,1.021,40.71
W_5d6a8bde2fe4ea03,ZONE_BOM_01,2026-06-22,1,34,1.05,1,51.5,4994.55,24.8,31.1,184.0,0,1,0.1938,1.041,45.67
W_5d6a8bde2fe4ea03,ZONE_BOM_01,2026-06-29,1,34,1.05,1,51.5,4994.55,493.0,28.6,147.0,6,1,1.0,1.822,79.0
W_5d6a8bde2fe4ea03,ZONE_BOM_01,2026-07-06,1,34,1.05,1,51.5,4994.55,235.5,30.2,143.85714285714286,2,1,0.8044,1.392,79.0
W_5d6a8bde2fe4ea03,ZONE_BOM_01,2026-07-13,1,34,1.05,1,51.5,4994.55,92.5,30.6,156.42857142857142,1,1,0.4088,1.154,59.75
W_5d6a8bde2fe4ea03,ZONE_BOM_01,2026-07-20,1,34,1.05,1,51.5,4994.55,354.8,29.6,158.42857142857142,4,1,1.0,1.591,79.0
W_5d6a8bde2fe4ea03,ZONE_BOM_01,2026-07-27,1,34,1.05,1,51.5,4994.55,120.9,29.6,151.42857142857142,0,1,0.3856,1.202,61.21
W_5d6a8bde2fe4ea03,ZONE_BOM_01,2026-08-03,1,34,1.05,1,51.5,4994.55,76.8,29.7,139.0,0,1,0.277,1.128,52.94
W_5d6a8bde2fe4ea03,ZONE_BOM_01,2026-08-10,1,34,1.05,1,51.5,4994.55,96.6,29.7,142.57142857142858,0,1,0.3243,1.161,56.5
W_5d6a8bde2fe4ea03,ZONE_BOM_01,2026-08-17,1,34,1.05,1,51.5,4994.55,61.0,29.7,146.28571428571428,1,1,0.3303,1.102,53.88
W_5d6a8bde2fe4ea03,ZONE_BOM_01,2026-08-24,1,34,1.05,1,51.5,4994.55,36.4,29.6,134.0,1,1,0.2657,1.061,49.35
W_5d6a8bde2fe4ea03,ZONE_BOM_01,2026-08-31,1,34,1.05,1,51.5,4994.55,61.0,29.6,158.28571428571428,0,1,0.256,1.102,50.87
W_5d6a8bde2fe4ea03,ZONE_BOM_01,2026-09-07,1,34,1.05,1,51.5,4994.55,52.9,30.0,169.57142857142858,0,1,0.2462,1.088,49.83
W_5d6a8bde2fe4ea03,ZONE_BOM_01,2026-09-14,1,34,1.05,1,51.5,4994.55,23.3,30.0,162.0,0,1,0.1739,1.039,44.82
W_f4470ec81aeb9bab,ZONE_BOM_01,2026-06-22,1,149,1.05,1,66.8,6957.37,24.8,31.1,184.0,0,1,0.1938,1.041,45.67
W_f4470ec81aeb9bab,ZONE_BOM_01,2026-06-29,1,149,1.05,1,66.8,6957.37,493.0,28.6,147.0,6,1,1.0,1.822,79.0
W_f4470ec81aeb9bab,ZONE_BOM_01,2026-07-06,1,149,1.05,1,66.8,6957.37,235.5,30.2,143.85714285714286,2,1,0.8044,1.392,79.0
W_f4470ec81aeb9bab,ZONE_BOM_01,2026-07-13,1,149,1.05,1,66.8,6957.37,92.5,30.6,156.42857142857142,1,1,0.4088,1.154,59.75
W_f4470ec81aeb9bab,ZONE_BOM_01,2026-07-20,1,149,1.05,1,66.8,6957.37,354.8,29.6,158.42857142857142,4,1,1.0,1.591,79.0
W_f4470ec81aeb9bab,ZONE_BOM_01,2026-07-27,1,149,1.05,1,66.8,6957.37,120.9,29.6,151.42857142857142,0,1,0.3856,1.202,61.21
W_f4470ec81aeb9bab,ZONE_BOM_01,2026-08-03,1,149,1.05,1,66.8,6957.37,76.8,29.7,139.0,0,1,0.277,1.128,52.94
W_f4470ec81aeb9bab,ZONE_BOM_01,2026-08-10,1,149,1.05,1,66.8,6957.37,96.6,29.7,142.57142857142858,0,1,0.3243,1.161,56.5
W_f4470ec81aeb9bab,ZONE_BOM_01,2026-08-17,1,149,1.05,1,66.8,6957.37,61.0,29.7,146.28571428571428,1,1,0.3303,1.102,53.88
W_f4470ec81aeb9bab,ZONE_BOM_01,2026-08-24,1,149,1.05,1,66.8,6957.37,36.4,29.6,134.0,1,1,0.2657,1.061,49.35
W_f4470ec81aeb9bab,ZONE_BOM_01,2026-08-31,1,149,1.05,1,66.8,6957.37,61.0,29.6,158.28571428571428,0,1,0.256,1.102,50.87
W_f4470ec81aeb9bab,ZONE_BOM_01,2026-09-07,1,149,1.05,1,66.8,6957.37,52.9,30.0,169.57142857142858,0,1,0.2462,1.088,49.83
W_f4470ec81aeb9bab,ZONE_BOM_01,2026-09-14,1,149,1.05,1,66.8,6957.37,23.3,30.0,162.0,0,1,0.1739,1.039,44.82
W_f1f1fac7d9116b07,ZONE_DEL_01,2026-06-22,1,24,1.05,1,56.7,5336.92,4.0,41.9,188.25,0,1,0.1502,1.007,42.57
W_f1f1fac7d9116b07,ZONE_DEL_01,2026-06-29,1,24,1.05,1,56.7,5336.92,20.0,41.7,157.71428571428572,0,1,0.1633,1.033,44.16
W_f1f1fac7d9116b07,ZONE_DEL_01,2026-07-06,1,24,1.05,1,56.7,5336.92,122.9,36.7,156.0,2,1,0.5602,1.205,69.09
W_f1f1fac7d9116b07,ZONE_DEL_01,2026-07-13,1,24,1.05,1,56.7,5336.92,9.8,37.4,129.42857142857142,0,1,0.1191,1.016,41.78
W_f1f1fac7d9116b07,ZONE_DEL_01,2026-07-20,1,24,1.05,1,56.7,5336.92,74.3,33.7,132.71428571428572,0,1,0.2667,1.124,52.32
W_f1f1fac7d9116b07,ZONE_DEL_01,2026-07-27,1,24,1.05,1,56.7,5336.92,51.900000000000006,35.3,172.57142857142858,0,1,0.2462,1.086,49.74
W_f1f1fac7d9116b07,ZONE_DEL_01,2026-08-03,1,24,1.05,1,56.7,5336.92,132.8,33.8,126.57142857142856,1,1,0.4771,1.221,66.28
W_f1f1fac7d9116b07,ZONE_DEL_01,2026-08-10,1,24,1.05,1,56.7,5336.92,45.8,34.4,170.42857142857142,0,1,0.2309,1.076,48.67
W_f1f1fac7d9116b07,ZONE_DEL_01,2026-08-17,1,24,1.05,1,56.7,5336.92,34.3,33.6,140.0,1,1,0.2655,1.057,49.16
W_f1f1fac7d9116b07,ZONE_DEL_01,2026-08-24,1,24,1.05,1,56.7,5336.92,24.5,34.9,168.0,0,1,0.1811,1.041,45.19
W_f1f1fac7d9116b07,ZONE_DEL_01,2026-08-31,1,24,1.05,1,56.7,5336.92,76.6,34.4,145.57142857142858,0,1,0.2815,1.128,53.12
W_f1f1fac7d9116b07,ZONE_DEL_01,2026-09-07,1,24,1.05,1,56.7,5336.92,19.1,34.4,142.0,0,1,0.1495,1.032,43.6
W_f1f1fac7d9116b07,ZONE_DEL_01,2026-09-14,1,24,1.05,1,56.7,5336.92,7.6,35.0,149.0,0,1,0.1288,1.013,42.02
W_76ead4db0148350b,ZONE_HYD_01,2026-06-22,1,258,1.0,1,56.5,6129.34,21.8,32.6,156.25,1,1,0.2496,1.036,45.31
W_76ead4db0148350b,ZONE_HYD_01,2026-06-29,1,258,1.0,1,56.5,6129.34,35.9,29.8,132.14285714285714,0,1,0.1799,1.06,43.77
W_76ead4db0148350b,ZONE_HYD_01,2026-07-06,1,258,1.0,1,56.5,6129.34,6.2,33.3,165.28571428571428,0,1,0.1379,1.01,40.22
W_76ead4db0148350b,ZONE_HYD_01,2026-07-13,1,258,1.0,1,56.5,6129.34,26.8,33.9,155.14285714285714,1,1,0.26,1.045,46.08
W_76ead4db0148350b,ZONE_HYD_01,2026-07-20,1,258,1.0,1,56.5,6129.34,38.8,30.0,132.85714285714286,0,1,0.1869,1.065,44.24
W_76ead4db0148350b,ZONE_HYD_01,2026-07-27,1,258,1.0,1,56.5,6129.34,70.5,30.6,137.0,0,1,0.2614,1.118,49.36
W_76ead4db0148350b,ZONE_HYD_01,2026-08-03,1,258,1.0,1,56.5,6129.34,20.5,30.6,136.28571428571428,0,1,0.1483,1.034,41.56
W_76ead4db0148350b,ZONE_HYD_01,2026-08-10,1,258,1.0,1,56.5,6129.34,12.6,30.8,137.42857142857142,0,1,0.1314,1.021,40.43
W_76ead4db0148350b,ZONE_HYD_01,2026-08-17,1,258,1.0,1,56.5,6129.34,18.2,31.5,148.85714285714286,1,1,0.2359,1.03,44.55
W_76ead4db0148350b,ZONE_HYD_01,2026-08-24,1,258,1.0,1,56.5,6129.34,10.4,30.4,140.14285714285714,0,1,0.1285,1.017,40.17
W_76ead4db0148350b,ZONE_HYD_01,2026-08-31,1,258,1.0,1,56.5,6129.34,8.8,32.0,159.14285714285714,0,1,0.1392,1.015,40.47
W_76ead4db0148350b,ZONE_HYD_01,2026-09-07,1,258,1.0,1,56.5,6129.34,26.3,32.2,156.57142857142858,1,1,0.2599,1.044,46.04
W_76ead4db0148350b,ZONE_HYD_01,2026-09-14,1,258,1.0,1,56.5,6129.34,12.7,33.4,147.5,0,1,0.1392,1.021,40.71
W_ded54ba83bded451,ZONE_MAA_01,2026-06-22,1,144,1.0,1,55.8,5572.11,33.7,37.6,159.25,0,1,0.1953,1.056,44.18
W_ded54ba83bded451,ZONE_MAA_01,2026-06-29,1,144,1.0,1,55.8,5572.11,11.8,38.4,123.0,0,1,0.1188,1.02,39.94
W_ded54ba83bded451,ZONE_MAA_01,2026-07-06,1,144,1.0,1,55.8,5572.11,9.3,39.2,163.28571428571428,1,1,0.2267,1.016,43.62
W_ded54ba83bded451,ZONE_MAA_01,2026-07-13,1,144,1.0,1,55.8,5572.11,11.3,38.7,141.57142857142858,0,1,0.1316,1.019,40.36
W_ded54ba83bded451,ZONE_MAA_01,2026-07-20,1,144,1.0,1,55.8,5572.11,35.6,36.4,131.57142857142858,0,1,0.1788,1.059,43.69
W_ded54ba83bded451,ZONE_MAA_01,2026-07-27,1,144,1.0,1,55.8,5572.11,26.0,37.6,145.14285714285714,0,1,0.1674,1.043,42.62
W_ded54ba83bded451,ZONE_MAA_01,2026-08-03,1,144,1.0,1,55.8,5572.11,38.5,34.8,150.71428571428572,0,1,0.1997,1.064,44.68
W_ded54ba83bded451,ZONE_MAA_01,2026-08-10,1,144,1.0,1,55.8,5572.11,15.6,35.5,153.57142857142858,1,1,0.2336,1.026,44.3
W_ded54ba83bded451,ZONE_MAA_01,2026-08-17,1,144,1.0,1,55.8,5572.11,29.4,36.3,143.71428571428572,0,1,0.1739,1.049,43.1
W_ded54ba83bded451,ZONE_MAA_01,2026-08-24,1,144,1.0,1,55.8,5572.11,15.1,36.6,144.14285714285714,1,1,0.2254,1.025,43.96
W_ded54ba83bded451,ZONE_MAA_01,2026-08-31,1,144,1.0,1,55.8,5572.11,13.1,35.6,156.85714285714286,1,1,0.2305,1.022,44.01
W_ded54ba83bded451,ZONE_MAA_01,2026-09-07,1,144,1.0,1,55.8,5572.11,23.3,35.6,136.57142857142858,0,1,0.1549,1.039,42.0
W_ded54ba83bded451,ZONE_MAA_01,2026-09-14,1,144,1.0,1,55.8,5572.11,27.4,36.0,152.75,1,1,0.2595,1.046,46.11
W_ac902edef4df6a26,ZONE_BLR_01,2026-06-22,1,338,1.0,1,59.8,6612.88,16.3,30.1,135.25,0,1,0.1381,1.027,40.91
W_ac902edef4df6a26,ZONE_BLR_01,2026-06-29,1,338,1.0,1,59.8,6612.88,20.1,29.2,153.85714285714286,1,1,0.244,1.034,45.02
W_ac902edef4df6a26,ZONE_BLR_01,2026-07-06,1,338,1.0,1,59.8,6612.88,8.399999999999999,31.8,172.71428571428572,0,1,0.1484,1.014,40.76
W_ac902edef4df6a26,ZONE_BLR_01,2026-07-13,1,338,1.0,1,59.8,6612.88,16.8,32.1,124.57142857142856,0,1,0.1312,1.028,40.7
W_ac902edef4df6a26,ZONE_BLR_01,2026-07-20,1,338,1.0,1,59.8,6612.88,33.4,29.5,162.85714285714286,1,1,0.2806,1.056,47.33
W_ac902edef4df6a26,ZONE_BLR_01,2026-07-27,1,338,1.0,1,59.8,6612.88,28.8,29.7,169.42857142857142,0,1,0.1919,1.048,43.72
W_ac902edef4df6a26,ZONE_BLR_01,2026-08-03,1,338,1.0,1,59.8,6612.88,76.3,28.3,143.0,0,1,0.2789,1.127,50.45
W_ac902edef4df6a26,ZONE_BLR_01,2026-08-10,1,338,1.0,1,59.8,6612.88,19.9,30.7,129.0,0,1,0.1415,1.033,41.27
W_ac902edef4df6a26,ZONE_BLR_01,2026-08-17,1,338,1.0,1,59.8,6612.88,31.4,29.9,146.57142857142858,1,1,0.2639,1.052,46.54
W_ac902edef4df6a26,ZONE_BLR_01,2026-08-24,1,338,1.0,1,59.8,6612.88,35.7,28.8,167.14285714285714,0,1,0.2057,1.06,44.73
W_ac902edef4df6a26,ZONE_BLR_01,2026-08-31,1,338,1.0,1,59.8,6612.88,13.2,30.8,142.71428571428572,1,1,0.2201,1.022,43.64
W_ac902edef4df6a26,ZONE_BLR_01,2026-09-07,1,338,1.0,1,59.8,6612.88,8.5,31.0,128.28571428571428,0,1,0.1153,1.014,39.58
W_ac902edef4df6a26,ZONE_BLR_01,2026-09-14,1,338,1.0,1,59.8,6612.88,33.1,30.8,137.5,0,1,0.1776,1.055,43.48
W_d10a27ff5b0cc8e9,ZONE_BLR_01,2026-06-22,1,189,1.0,1,56.5,5777.86,16.3,30.1,135.25,0,1,0.1381,1.027,40.91
W_d10a27ff5b0cc8e9,ZONE_BLR_01,2026-06-29,1,189,1.0,1,56.5,5777.86,20.1,29.2,153.85714285714286,1,1,0.244,1.034,45.02
W_d10a27ff5b0cc8e9,ZONE_BLR_01,2026-07-06,1,189,1.0,1,56.5,5777.86,8.399999999999999,31.8,172.71428571428572,0,1,0.1484,1.014,40.76
W_d10a27ff5b0cc8e9,ZONE_BLR_01,2026-07-13,1,189,1.0,1,56.5,5777.86,16.8,32.1,124.57142857142856,0,1,0.1312,1.028,40.7
W_d10a27ff5b0cc8e9,ZONE_BLR_01,2026-07-20,1,189,1.0,1,56.5,5777.86,33.4,29.5,162.85714285714286,1,1,0.2806,1.056,47.33
W_d10a27ff5b0cc8e9,ZONE_BLR_01,2026-07-27,1,189,1.0,1,56.5,5777.86,28.8,29.7,169.42857142857142,0,1,0.1919,1.048,43.72
W_d10a27ff5b0cc8e9,ZONE_BLR_01,2026-08-03,1,189,1.0,1,56.5,5777.86,76.3,28.3,143.0,0,1,0.2789,1.127,50.45
W_d10a27ff5b0cc8e9,ZONE_BLR_01,2026-08-10,1,189,1.0,1,56.5,5777.86,19.9,30.7,129.0,0,1,0.1415,1.033,41.27
W_d10a27ff5b0cc8e9,ZONE_BLR_01,2026-08-17,1,189,1.0,1,56.5,5777.86,31.4,29.9,146.57142857142858,1,1,0.2639,1.052,46.54
W_d10a27ff5b0cc8e9,ZONE_BLR_01,2026-08-24,1,189,1.0,1,56.5,5777.86,35.7,28.8,167.14285714285714,0,1,0.2057,1.06,44.73
W_d10a27ff5b0cc8e9,ZONE_BLR_01,2026-08-31,1,189,1.0,1,56.5,5777.86,13.2,30.8,142.71428571428572,1,1,0.2201,1.022,43.64
W_d10a27ff5b0cc8e9,ZONE_BLR_01,2026-09-07,1,189,1.0,1,56.5,5777.86,8.5,31.0,128.28571428571428,0,1,0.1153,1.014,39.58
W_d10a27ff5b0cc8e9,ZONE_BLR_01,2026-09-14,1,189,1.0,1,56.5,5777.86,33.1,30.8,137.5,0,1,0.1776,1.055,43.48
W_31bcb1c09c0ef4d4,ZONE_HYD_01,2026-06-22,1,43,1.05,1,52.0,5653.46,21.8,32.6,156.25,1,1,0.2496,1.036,47.58
W_31bcb1c09c0ef4d4,ZONE_HYD_01,2026-06-29,1,43,1.05,1,52.0,5653.46,35.9,29.8,132.14285714285714,0,1,0.1799,1.06,45.96
W_31bcb1c09c0ef4d4,ZONE_HYD_01,2026-07-06,1,43,1.05,1,52.0,5653.46,6.2,33.3,165.28571428571428,0,1,0.1379,1.01,42.24
W_31bcb1c09c0ef4d4,ZONE_HYD_01,2026-07-13,1,43,1.05,1,52.0,5653.46,26.8,33.9,155.14285714285714,1,1,0.26,1.045,48.39
W_31bcb1c09c0ef4d4,ZONE_HYD_01,2026-07-20,1,43,1.05,1,52.0,5653.46,38.8,30.0,132.85714285714286,0,1,0.1869,1.065,46.45
W_31bcb1c09c0ef4d4,ZONE_HYD_01,2026-07-27,1,43,1.05,1,52.0,5653.46,70.5,30.6,137.0,0,1,0.2614,1.118,51.83
W_31bcb1c09c0ef4d4,ZONE_HYD_01,2026-08-03,1,43,1.05,1,52.0,5653.46,20.5,30.6,136.28571428571428,0,1,0.1483,1.034,43.63
W_31bcb1c09c0ef4d4,ZONE_HYD_01,2026-08-10,1,43,1.05,1,52.0,5653.46,12.6,30.8,137.42857142857142,0,1,0.1314,1.021,42.45
W_31bcb1c09c0ef4d4,ZONE_HYD_01,2026-08-17,1,43,1.05,1,52.0,5653.46,18.2,31.5,148.85714285714286,1,1,0.2359,1.03,46.78
W_31bcb1c09c0ef4d4,ZONE_HYD_01,2026-08-24,1,43,1.05,1,52.0,5653.46,10.4,30.4,140.14285714285714,0,1,0.1285,1.017,42.18
W_31bcb1c09c0ef4d4,ZONE_HYD_01,2026-08-31,1,43,1.05,1,52.0,5653.46,8.8,32.0,159.14285714285714,0,1,0.1392,1.015,42.49
W_31bcb1c09c0ef4d4,ZONE_HYD_01,2026-09-07,1,43,1.05,1,52.0,5653.46,26.3,32.2,156.57142857142858,1,1,0.2599,1.044,48.34
W_31bcb1c09c0ef4d4,ZONE_HYD_01,2026-09-14,1,43,1.05,1,52.0,5653.46,12.7,33.4,147.5,0,1,0.1392,1.021,42.74
W_785315a8d4fb0dfe,ZONE_BLR_01,2026-06-22,1,54,1.0,1,56.1,6372.41,16.3,30.1,135.25,0,1,0.1381,1.027,40.91
W_785315a8d4fb0dfe,ZONE_BLR_01,2026-06-29,1,54,1.0,1,56.1,6372.41,20.1,29.2,153.85714285714286,1,1,0.244,1.034,45.02
W_785315a8d4fb0dfe,ZONE_BLR_01,2026-07-06,1,54,1.0,1,56.1,6372.41,8.399999999999999,31.8,172.71428571428572,0,1,0.1484,1.014,40.76
W_785315a8d4fb0dfe,ZONE_BLR_01,2026-07-13,1,54,1.0,1,56.1,6372.41,16.8,32.1,124.57142857142856,0,1,0.1312,1.028,40.7
W_785315a8d4fb0dfe,ZONE_BLR_01,2026-07-20,1,54,1.0,1,56.1,6372.41,33.4,29.5,162.85714285714286,1,1,0.2806,1.056,47.33
W_785315a8d4fb0dfe,ZONE_BLR_01,2026-07-27,1,54,1.0,1,56.1,6372.41,28.8,29.7,169.42857142857142,0,1,0.1919,1.048,43.72
W_785315a8d4fb0dfe,ZONE_BLR_01,2026-08-03,1,54,1.0,1,56.1,6372.41,76.3,28.3,143.0,0,1,0.2789,1.127,50.45
W_785315a8d4fb0dfe,ZONE_BLR_01,2026-08-10,1,54,1.0,1,56.1,6372.41,19.9,30.7,129.0,0,1,0.1415,1.033,41.27
W_785315a8d4fb0dfe,ZONE_BLR_01,2026-08-17,1,54,1.0,1,56.1,6372.41,31.4,29.9,146.57142857142858,1,1,0.2639,1.052,46.54
W_785315a8d4fb0dfe,ZONE_BLR_01,2026-08-24,1,54,1.0,1,56.1,6372.41,35.7,28.8,167.14285714285714,0,1,0.2057,1.06,44.73
W_785315a8d4fb0dfe,ZONE_BLR_01,2026-08-31,1,54,1.0,1,56.1,6372.41,13.2,30.8,142.71428571428572,1,1,0.2201,1.022,43.64
W_785315a8d4fb0dfe,ZONE_BLR_01,2026-09-07,1,54,1.0,1,56.1,6372.41,8.5,31.0,128.28571428571428,0,1,0.1153,1.014,39.58
W_785315a8d4fb0dfe,ZONE_BLR_01,2026-09-14,1,54,1.0,1,56.1,6372.41,33.1,30.8,137.5,0,1,0.1776,1.055,43.48
W_00370cf42f741cc4,ZONE_DEL_01,2026-06-22,1,79,1.05,0,27.6,2894.85,4.0,41.9,188.25,0,1,0.1502,1.007,42.57
W_00370cf42f741cc4,ZONE_DEL_01,2026-06-29,1,79,1.05,0,27.6,2894.85,20.0,41.7,157.71428571428572,0,1,0.1633,1.033,44.16
W_00370cf42f741cc4,ZONE_DEL_01,2026-07-06,1,79,1.05,0,27.6,2894.85,122.9,36.7,156.0,2,1,0.5602,1.205,69.09
W_00370cf42f741cc4,ZONE_DEL_01,2026-07-13,1,79,1.05,0,27.6,2894.85,9.8,37.4,129.42857142857142,0,1,0.1191,1.016,41.78
W_00370cf42f741cc4,ZONE_DEL_01,2026-07-20,1,79,1.05,0,27.6,2894.85,74.3,33.7,132.71428571428572,0,1,0.2667,1.124,52.32
W_00370cf42f741cc4,ZONE_DEL_01,2026-07-27,1,79,1.05,0,27.6,2894.85,51.900000000000006,35.3,172.57142857142858,0,1,0.2462,1.086,49.74
W_00370cf42f741cc4,ZONE_DEL_01,2026-08-03,1,79,1.05,0,27.6,2894.85,132.8,33.8,126.57142857142856,1,1,0.4771,1.221,66.28
W_00370cf42f741cc4,ZONE_DEL_01,2026-08-10,1,79,1.05,0,27.6,2894.85,45.8,34.4,170.42857142857142,0,1,0.2309,1.076,48.67
W_00370cf42f741cc4,ZONE_DEL_01,2026-08-17,1,79,1.05,0,27.6,2894.85,34.3,33.6,140.0,1,1,0.2655,1.057,49.16
W_00370cf42f741cc4,ZONE_DEL_01,2026-08-24,1,79,1.05,0,27.6,2894.85,24.5,34.9,168.0,0,1,0.1811,1.041,45.19
