claim_id,worker_id,zone_id,week_start_date,claim_timestamp,disruption_event_id,gps_deviation_score,device_id,device_id_reuse_count,syndicate_cluster_flag,weather_verification_discrepancy,claim_vs_event_gap_minutes,claims_per_worker_per_month,claimed_amount,approved_amount,is_fraud_label
CLM_80373,W_debaf724a7b4b70e,ZONE_BOM_01,2026-08-17,2026-08-20 02:03:00,EVT_ZONE_BOM_01_20260817,1.43,DEV_b78e42984b98,1,False,0.03,123,3,2301.22,2301.22,0
CLM_80374,W_f3201ecf78f39792,ZONE_DEL_01,2026-06-29,2026-07-03 01:07:00,EVT_ZONE_DEL_01_20260629,0.26,DEV_f1d80b45c18e,1,False,0.05,67,2,460.02,460.02,0
CLM_80375,W_f3201ecf78f39792,ZONE_DEL_01,2026-07-06,2026-07-08 01:44:00,EVT_ZONE_DEL_01_20260706,3.48,DEV_f1d80b45c18e,1,False,0.09,104,2,3003.76,3003.76,0
CLM_80376,W_f3201ecf78f39792,ZONE_DEL_01,2026-07-20,2026-07-23 01:28:00,EVT_ZONE_DEL_01_20260720,0.36,DEV_f1d80b45c18e,1,False,0.09,88,2,1256.23,1256.23,0
CLM_80377,W_f3201ecf78f39792,ZONE_DEL_01,2026-08-03,2026-08-05 00:30:00,EVT_ZONE_DEL_01_20260803,3.12,DEV_f1d80b45c18e,1,False,0.06,30,1,1992.73,1992.73,0
CLM_80378,W_f3201ecf78f39792,ZONE_DEL_01,2026-08-17,2026-08-19 00:15:00,EVT_ZONE_DEL_01_20260817,0.25,DEV_f1d80b45c18e,1,False,0.08,15,2,592.23,592.23,0
CLM_80379,W_df7d87fe5dbc220a,ZONE_DEL_01,2026-06-29,2026-06-30 01:37:00,EVT_ZONE_DEL_01_20260629,1.61,DEV_68893b3b92e7,1,False,0.0,97,1,285.44,285.44,0
CLM_80380,W_df7d87fe5dbc220a,ZONE_DEL_01,2026-07-06,2026-07-11 00:45:00,EVT_ZONE_DEL_01_20260706,4.99,DEV_68893b3b92e7,1,False,0.08,45,1,1125.54,1125.54,0
CLM_80381,W_df7d87fe5dbc220a,ZONE_DEL_01,2026-07-20,2026-07-24 02:49:00,EVT_ZONE_DEL_01_20260720,0.55,DEV_68893b3b92e7,1,False,0.1,169,1,301.31,301.31,0
CLM_80382,W_df7d87fe5dbc220a,ZONE_DEL_01,2026-08-03,2026-08-04 00:23:00,EVT_ZONE_DEL_01_20260803,0.01,DEV_68893b3b92e7,1,False,0.05,23,2,800.75,800.75,0
CLM_80383,W_df7d87fe5dbc220a,ZONE_DEL_01,2026-08-17,2026-08-18 01:00:00,EVT_ZONE_DEL_01_20260817,0.7,DEV_68893b3b92e7,1,False,0.1,60,3,166.64,166.64,0
CLM_80384,W_a5b732a3ca5b34b8,ZONE_BLR_01,2026-06-29,2026-07-02 02:19:00,EVT_ZONE_BLR_01_20260629,1.63,DEV_8ddd8c02fcde,1,False,0.01,139,2,438.19,438.19,0
CLM_80385,W_a5b732a3ca5b34b8,ZONE_BLR_01,2026-07-20,2026-07-22 00:28:00,EVT_ZONE_BLR_01_20260720,0.99,DEV_8ddd8c02fcde,1,False,0.06,28,3,688.66,688.66,0
CLM_80386,W_a5b732a3ca5b34b8,ZONE_BLR_01,2026-08-03,2026-08-05 00:59:00,EVT_ZONE_BLR_01_20260803,0.44,DEV_8ddd8c02fcde,1,False,0.04,59,2,994.35,994.35,0
CLM_80387,W_a5b732a3ca5b34b8,ZONE_BLR_01,2026-08-17,2026-08-18 00:08:00,EVT_ZONE_BLR_01_20260817,0.65,DEV_8ddd8c02fcde,1,False,0.03,8,2,714.04,714.04,0
CLM_80388,W_f498084b6dd51eef,ZONE_DEL_01,2026-06-29,2026-07-01 00:05:00,EVT_ZONE_DEL_01_20260629,1.81,DEV_7844122bc226,1,False,0.1,5,2,674.46,674.46,0
CLM_80389,W_f498084b6dd51eef,ZONE_DEL_01,2026-07-06,2026-07-09 01:26:00,EVT_ZONE_DEL_01_20260706,1.79,DEV_7844122bc226,1,False,0.07,86,1,2600.28,2600.28,0
CLM_80390,W_f498084b6dd51eef,ZONE_DEL_01,2026-07-20,2026-07-22 00:44:00,EVT_ZONE_DEL_01_20260720,0.25,DEV_7844122bc226,1,False,0.01,44,4,885.88,885.88,0
CLM_80391,W_f498084b6dd51eef,ZONE_DEL_01,2026-08-03,2026-08-06 02:02:00,EVT_ZONE_DEL_01_20260803,28.25,DEV_7844122bc226,1,False,0.03,122,2,2272.57,0.0,1
CLM_80392,W_f498084b6dd51eef,ZONE_DEL_01,2026-08-17,2026-08-18 00:37:00,EVT_ZONE_DEL_01_20260817,1.1,DEV_7844122bc226,1,False,0.0,37,2,565.57,565.57,0
CLM_80393,W_0da839274534be02,ZONE_BOM_01,2026-06-29,2026-07-02 00:52:00,EVT_ZONE_BOM_01_20260629,1.73,DEV_b9f2c1955739,1,False,0.05,52,2,2079.48,2079.48,0
CLM_80394,W_0da839274534be02,ZONE_BOM_01,2026-07-06,2026-07-09 00:32:00,EVT_ZONE_BOM_01_20260706,0.09,DEV_b9f2c1955739,1,False,0.09,32,1,1928.46,1928.46,0
CLM_80395,W_0da839274534be02,ZONE_BOM_01,2026-07-13,2026-07-14 01:40:00,EVT_ZONE_BOM_01_20260713,0.24,DEV_b9f2c1955739,1,False,0.05,100,2,878.42,878.42,0
CLM_80396,W_0da839274534be02,ZONE_BOM_01,2026-07-20,2026-07-23 00:13:00,EVT_ZONE_BOM_01_20260720,0.5,DEV_b9f2c1955739,1,False,0.06,13,4,2077.47,2077.47,0
CLM_80397,W_0da839274534be02,ZONE_BOM_01,2026-07-27,2026-07-31 01:26:00,EVT_ZONE_BOM_01_20260727,1.17,DEV_b9f2c1955739,1,False,0.1,86,2,1258.44,1258.44,0
CLM_80398,W_0da839274534be02,ZONE_BOM_01,2026-08-03,2026-08-04 00:31:00,EVT_ZONE_BOM_01_20260803,0.41,DEV_b9f2c1955739,1,False,0.05,31,3,925.93,925.93,0
CLM_80399,W_0da839274534be02,ZONE_BOM_01,2026-08-10,2026-08-13 00:10:00,EVT_ZONE_BOM_01_20260810,0.05,DEV_b9f2c1955739,1,False,0.07,10,1,1020.23,1020.23,0
CLM_80400,W_0da839274534be02,ZONE_BOM_01,2026-08-17,2026-08-22 00:28:00,EVT_ZONE_BOM_01_20260817,1.23,DEV_b9f2c1955739,1,False,0.05,28,1,1417.63,1417.63,0
CLM_80401,W_5155baf7916a96d6,ZONE_HYD_01,2026-07-13,2026-07-14 01:49:00,EVT_ZONE_HYD_01_20260713,1.78,DEV_1efdda73c4df,1,False,0.1,109,3,462.99,462.99,0
CLM_80402,W_5155baf7916a96d6,ZONE_HYD_01,2026-07-27,2026-07-28 01:06:00,EVT_ZONE_HYD_01_20260727,1.85,DEV_1efdda73c4df,1,False,0.1,66,1,1027.25,1027.25,0
CLM_80403,W_5155baf7916a96d6,ZONE_HYD_01,2026-08-17,2026-08-19 01:24:00,EVT_ZONE_HYD_01_20260817,1.01,DEV_1efdda73c4df,1,False,0.02,84,1,1056.06,1056.06,0
CLM_80404,W_5155baf7916a96d6,ZONE_HYD_01,2026-09-07,2026-09-10 00:13:00,EVT_ZONE_HYD_01_20260907,0.21,DEV_1efdda73c4df,1,False,0.0,13,1,558.49,558.49,0
CLM_80405,W_6c840b2074eb7f1e,ZONE_BLR_01,2026-06-29,2026-07-02 19:22:00,EVT_ZONE_BLR_01_20260629,1.22,DEV_4618a9d23169,1,False,0.01,1162,3,511.42,0.0,1
CLM_80406,W_6c840b2074eb7f1e,ZONE_BLR_01,2026-07-20,2026-07-21 00:15:00,EVT_ZONE_BLR_01_20260720,4.28,DEV_4618a9d23169,1,False,0.02,15,2,488.75,488.75,0
CLM_80407,W_6c840b2074eb7f1e,ZONE_BLR_01,2026-08-03,2026-08-06 00:24:00,EVT_ZONE_BLR_01_20260803,3.15,DEV_4618a9d23169,1,False,0.06,24,1,975.31,975.31,0
CLM_80408,W_6c840b2074eb7f1e,ZONE_BLR_01,2026-08-17,2026-08-21 01:50:00,EVT_ZONE_BLR_01_20260817,2.52,DEV_4618a9d23169,1,False,0.05,110,2,418.03,418.03,0
CLM_80409,W_8ca9d997fc2e6f36,ZONE_BOM_01,2026-06-29,2026-07-03 00:31:00,EVT_ZONE_BOM_01_20260629,43.75,DEV_c487e187d4a6,1,False,0.04,31,1,3470.07,0.0,1
CLM_80410,W_8ca9d997fc2e6f36,ZONE_BOM_01,2026-07-06,2026-07-07 00:24:00,EVT_ZONE_BOM_01_20260706,2.57,DEV_c487e187d4a6,1,False,0.08,24,3,3031.64,3031.64,0
CLM_80411,W_8ca9d997fc2e6f36,ZONE_BOM_01,2026-07-13,2026-07-14 01:33:00,EVT_ZONE_BOM_01_20260713,0.99,DEV_c487e187d4a6,1,False,0.02,93,1,1245.61,1245.61,0
CLM_80412,W_8ca9d997fc2e6f36,ZONE_BOM_01,2026-07-20,2026-07-22 00:37:00,EVT_ZONE_BOM_01_20260720,38.37,DEV_c487e187d4a6,1,False,0.02,37,2,3477.67,0.0,1
CLM_80413,W_8ca9d997fc2e6f36,ZONE_BOM_01,2026-07-27,2026-07-31 00:48:00,EVT_ZONE_BOM_01_20260727,0.81,DEV_c487e187d4a6,1,False,0.04,48,3,1864.58,1864.58,0
CLM_80414,W_8ca9d997fc2e6f36,ZONE_BOM_01,2026-08-03,2026-08-04 00:47:00,EVT_ZONE_BOM_01_20260803,28.67,DEV_c487e187d4a6,1,False,0.03,47,2,1204.96,0.0,1
CLM_80415,W_8ca9d997fc2e6f36,ZONE_BOM_01,2026-08-10,2026-08-11 00:08:00,EVT_ZONE_BOM_01_20260810,1.24,DEV_c487e187d4a6,1,False,0.08,8,2,1343.62,1343.62,0
CLM_80416,W_8ca9d997fc2e6f36,ZONE_BOM_01,2026-08-17,2026-08-18 00:22:00,EVT_ZONE_BOM_01_20260817,0.96,DEV_c487e187d4a6,1,False,0.08,22,2,2302.45,2302.45,0
CLM_80417,W_774a75f4dd081a7b,ZONE_BLR_01,2026-06-29,2026-07-03 00:34:00,EVT_ZONE_BLR_01_20260629,0.3,DEV_7cedc2ca3b15,1,False,0.06,34,2,597.33,597.33,0
CLM_80418,W_774a75f4dd081a7b,ZONE_BLR_01,2026-07-20,2026-07-22 00:36:00,EVT_ZONE_BLR_01_20260720,0.3,DEV_7cedc2ca3b15,1,False,0.07,36,1,416.58,416.58,0
CLM_80419,W_774a75f4dd081a7b,ZONE_BLR_01,2026-08-03,2026-08-08 00:20:00,EVT_ZONE_BLR_01_20260803,0.81,DEV_7cedc2ca3b15,1,False,0.04,20,2,1286.81,1286.81,0
CLM_80420,W_774a75f4dd081a7b,ZONE_BLR_01,2026-08-17,2026-08-21 00:14:00,EVT_ZONE_BLR_01_20260817,1.18,DEV_7cedc2ca3b15,1,False,0.04,14,4,515.62,515.62,0
CLM_80421,W_93ca4ee16cc4ed93,ZONE_HYD_01,2026-07-13,2026-07-15 01:56:00,EVT_ZONE_HYD_01_20260713,1.74,DEV_8f368ceea744,1,False,0.08,116,2,461.04,461.04,0
CLM_80422,W_93ca4ee16cc4ed93,ZONE_HYD_01,2026-07-27,2026-08-01 01:06:00,EVT_ZONE_HYD_01_20260727,0.5,DEV_8f368ceea744,1,False,0.02,66,2,1287.5,1287.5,0
CLM_80423,W_93ca4ee16cc4ed93,ZONE_HYD_01,2026-08-17,2026-08-19 00:34:00,EVT_ZONE_HYD_01_20260817,1.74,DEV_8f368ceea744,1,False,0.04,34,3,840.63,840.63,0
CLM_80424,W_93ca4ee16cc4ed93,ZONE_HYD_01,2026-09-07,2026-09-09 00:42:00,EVT_ZONE_HYD_01_20260907,0.12,DEV_8f368ceea744,1,False,0.04,42,5,674.77,674.77,0
CLM_80425,W_440cfcfb6438fefd,ZONE_BOM_01,2026-06-29,2026-07-01 02:34:00,EVT_ZONE_BOM_01_20260629,1.09,DEV_a07266a29189,1,False,0.07,154,2,2902.11,2902.11,0
CLM_80426,W_440cfcfb6438fefd,ZONE_BOM_01,2026-07-06,2026-07-11 00:47:00,EVT_ZONE_BOM_01_20260706,5.54,DEV_a07266a29189,1,False,0.1,47,4,2535.76,2535.76,0
CLM_80427,W_440cfcfb6438fefd,ZONE_BOM_01,2026-07-13,2026-07-14 00:20:00,EVT_ZONE_BOM_01_20260713,0.79,DEV_a07266a29189,1,False,0.03,20,1,1470.66,1470.66,0
CLM_80428,W_440cfcfb6438fefd,ZONE_BOM_01,2026-07-20,2026-07-25 01:41:00,EVT_ZONE_BOM_01_20260720,1.91,DEV_a07266a29189,1,False,0.01,101,4,2916.16,2916.16,0
CLM_80429,W_440cfcfb6438fefd,ZONE_BOM_01,2026-07-27,2026-07-30 01:08:00,EVT_ZONE_BOM_01_20260727,1.48,DEV_a07266a29189,1,False,0.05,68,3,1582.6,1582.6,0
CLM_80430,W_440cfcfb6438fefd,ZONE_BOM_01,2026-08-03,2026-08-05 00:15:00,EVT_ZONE_BOM_01_20260803,0.55,DEV_a07266a29189,1,False,0.84,15,1,1192.8,0.0,1
CLM_80431,W_440cfcfb6438fefd,ZONE_BOM_01,2026-08-10,2026-08-14 00:40:00,EVT_ZONE_BOM_01_20260810,1.51,DEV_a07266a29189,1,False,0.06,40,2,648.18,648.18,0
CLM_80432,W_440cfcfb6438fefd,ZONE_BOM_01,2026-08-17,2026-08-19 00:15:00,EVT_ZONE_BOM_01_20260817,1.38,DEV_a07266a29189,1,False,0.0,15,2,1735.38,1735.38,0
CLM_80433,W_17578dcbfaff6983,ZONE_BOM_01,2026-06-29,2026-06-30 00:50:00,EVT_ZONE_BOM_01_20260629,0.19,DEV_61ba7c67cb80,1,False,0.04,50,4,3924.86,3924.86,0
CLM_80434,W_17578dcbfaff6983,ZONE_BOM_01,2026-07-06,2026-07-07 00:29:00,EVT_ZONE_BOM_01_20260706,3.65,DEV_61ba7c67cb80,1,False,0.07,29,2,3521.79,3521.79,0
CLM_80435,W_17578dcbfaff6983,ZONE_BOM_01,2026-07-13,2026-07-16 00:19:00,EVT_ZONE_BOM_01_20260713,0.6,DEV_61ba7c67cb80,1,False,0.06,19,2,1731.5,1731.5,0
CLM_80436,W_17578dcbfaff6983,ZONE_BOM_01,2026-07-20,2026-07-21 00:19:00,EVT_ZONE_BOM_01_20260720,1.0,DEV_61ba7c67cb80,1,False,0.09,19,3,3980.95,3980.95,0
CLM_80437,W_17578dcbfaff6983,ZONE_BOM_01,2026-07-27,2026-07-31 00:16:00,EVT_ZONE_BOM_01_20260727,0.51,DEV_61ba7c67cb80,1,False,0.05,16,1,2454.84,2454.84,0
CLM_80438,W_17578dcbfaff6983,ZONE_BOM_01,2026-08-03,2026-08-04 00:20:00,EVT_ZONE_BOM_01_20260803,2.96,DEV_61ba7c67cb80,1,False,0.08,20,4,1582.17,1582.17,0
CLM_80439,W_17578dcbfaff6983,ZONE_BOM_01,2026-08-10,2026-08-14 00:53:00,EVT_ZONE_BOM_01_20260810,1.36,DEV_61ba7c67cb80,1,False,0.04,53,1,886.42,886.42,0
CLM_80440,W_17578dcbfaff6983,ZONE_BOM_01,2026-08-17,2026-08-22 00:19:00,EVT_ZONE_BOM_01_20260817,0.61,DEV_61ba7c67cb80,1,False,0.05,19,2,2310.15,2310.15,0
CLM_80441,W_ff23389b3dc2235a,ZONE_DEL_01,2026-06-29,2026-07-01 00:06:00,EVT_ZONE_DEL_01_20260629,0.28,DEV_cee70f386f4d,1,False,0.0,6,4,607.48,607.48,0
CLM_80442,W_ff23389b3dc2235a,ZONE_DEL_01,2026-07-06,2026-07-08 00:48:00,EVT_ZONE_DEL_01_20260706,1.2,DEV_cee70f386f4d,1,False,0.05,48,4,2771.78,2771.78,0
CLM_80443,W_ff23389b3dc2235a,ZONE_DEL_01,2026-07-20,2026-07-24 18:00:00,EVT_ZONE_DEL_01_20260720,1.34,DEV_cee70f386f4d,1,False,0.02,1080,3,625.28,0.0,1
CLM_80444,W_ff23389b3dc2235a,ZONE_DEL_01,2026-08-03,2026-08-07 00:49:00,EVT_ZONE_DEL_01_20260803,0.24,DEV_cee70f386f4d,1,False,0.1,49,1,2073.51,2073.51,0
CLM_80445,W_ff23389b3dc2235a,ZONE_DEL_01,2026-08-17,2026-08-21 01:10:00,EVT_ZONE_DEL_01_20260817,0.56,DEV_cee70f386f4d,1,False,0.06,70,4,445.7,445.7,0
CLM_80446,W_9e054c0902affdde,ZONE_BOM_01,2026-06-29,2026-07-02 00:33:00,EVT_ZONE_BOM_01_20260629,1.13,DEV_77df58c85e30,1,False,0.02,33,1,2997.44,2997.44,0
CLM_80447,W_9e054c0902affdde,ZONE_BOM_01,2026-07-06,2026-07-10 00:58:00,EVT_ZONE_BOM_01_20260706,0.99,DEV_77df58c85e30,1,False,0.02,58,2,2667.11,2667.11,0
CLM_80448,W_9e054c0902affdde,ZONE_BOM_01,2026-07-13,2026-07-18 00:33:00,EVT_ZONE_BOM_01_20260713,0.13,DEV_77df58c85e30,1,False,0.08,33,1,1573.65,1573.65,0
CLM_80449,W_9e054c0902affdde,ZONE_BOM_01,2026-07-20,2026-07-22 00:52:00,EVT_ZONE_BOM_01_20260720,1.12,DEV_77df58c85e30,1,False,0.09,52,1,3022.28,3022.28,0
CLM_80450,W_9e054c0902affdde,ZONE_BOM_01,2026-07-27,2026-07-28 00:49:00,EVT_ZONE_BOM_01_20260727,0.59,DEV_77df58c85e30,1,False,0.02,49,2,1698.12,1698.12,0
CLM_80451,W_9e054c0902affdde,ZONE_BOM_01,2026-08-03,2026-08-05 01:39:00,EVT_ZONE_BOM_01_20260803,0.62,DEV_77df58c85e30,1,False,0.93,99,1,1194.96,0.0,1
CLM_80452,W_9e054c0902affdde,ZONE_BOM_01,2026-08-10,2026-08-12 01:20:00,EVT_ZONE_BOM_01_20260810,2.52,DEV_77df58c85e30,1,False,0.09,80,3,1080.64,1080.64,0
CLM_80453,W_9e054c0902affdde,ZONE_BOM_01,2026-08-17,2026-08-21 02:06:00,EVT_ZONE_BOM_01_20260817,2.1,DEV_77df58c85e30,1,False,0.03,126,5,2254.81,2254.81,0
CLM_80454,W_87764060b92ef109,ZONE_BOM_01,2026-06-29,2026-07-01 00:53:00,EVT_ZONE_BOM_01_20260629,1.51,DEV_60d01564eaa3,1,False,0.03,53,2,2662.79,2662.79,0
CLM_80455,W_87764060b92ef109,ZONE_BOM_01,2026-07-06,2026-07-07 01:18:00,EVT_ZONE_BOM_01_20260706,1.3,DEV_60d01564eaa3,1,False,0.05,78,2,2655.46,2655.46,0
CLM_80456,W_87764060b92ef109,ZONE_BOM_01,2026-07-13,2026-07-18 00:17:00,EVT_ZONE_BOM_01_20260713,1.41,DEV_60d01564eaa3,1,False,0.04,17,4,1004.65,1004.65,0
CLM_80457,W_87764060b92ef109,ZONE_BOM_01,2026-07-20,2026-07-24 00:58:00,EVT_ZONE_BOM_01_20260720,1.5,DEV_60d01564eaa3,1,False,0.01,58,1,2658.85,2658.85,0
CLM_80458,W_87764060b92ef109,ZONE_BOM_01,2026-07-27,2026-08-01 00:41:00,EVT_ZONE_BOM_01_20260727,44.73,DEV_60d01564eaa3,1,False,0.06,41,2,1974.59,0.0,1
CLM_80459,W_87764060b92ef109,ZONE_BOM_01,2026-08-03,2026-08-06 00:55:00,EVT_ZONE_BOM_01_20260803,1.36,DEV_60d01564eaa3,1,False,0.08,55,2,1336.82,1336.82,0
CLM_80460,W_87764060b92ef109,ZONE_BOM_01,2026-08-10,2026-08-13 22:01:00,EVT_ZONE_BOM_01_20260810,1.3,DEV_60d01564eaa3,1,False,0.04,2761,3,1312.08,0.0,1
CLM_80461,W_87764060b92ef109,ZONE_BOM_01,2026-08-17,2026-08-20 00:42:00,EVT_ZONE_BOM_01_20260817,1.29,DEV_60d01564eaa3,1,False,0.05,42,3,2019.85,2019.85,0
CLM_80462,W_9e7aaf116f1edf69,ZONE_BOM_01,2026-06-29,2026-07-03 00:39:00,EVT_ZONE_BOM_01_20260629,0.86,DEV_42ab6906231e,1,False,0.05,39,3,3668.55,3668.55,0
CLM_80463,W_9e7aaf116f1edf69,ZONE_BOM_01,2026-07-06,2026-07-09 01:30:00,EVT_ZONE_BOM_01_20260706,1.5,DEV_42ab6906231e,1,False,0.01,90,2,3528.38,3528.38,0
CLM_80464,W_9e7aaf116f1edf69,ZONE_BOM_01,2026-07-13,2026-07-15 00:35:00,EVT_ZONE_BOM_01_20260713,0.73,DEV_42ab6906231e,1,False,0.07,35,2,1463.4,1463.4,0
CLM_80465,W_9e7aaf116f1edf69,ZONE_BOM_01,2026-07-20,2026-07-21 00:19:00,EVT_ZONE_BOM_01_20260720,0.45,DEV_42ab6906231e,1,False,0.05,19,1,3680.71,3680.71,0
CLM_80466,W_9e7aaf116f1edf69,ZONE_BOM_01,2026-07-27,2026-07-28 00:22:00,EVT_ZONE_BOM_01_20260727,1.4,DEV_42ab6906231e,1,False,0.09,22,2,2061.81,2061.81,0
CLM_80467,W_9e7aaf116f1edf69,ZONE_BOM_01,2026-08-03,2026-08-07 17:52:00,EVT_ZONE_BOM_01_20260803,0.54,DEV_42ab6906231e,1,False,0.03,2512,2,1621.95,0.0,1
CLM_80468,W_9e7aaf116f1edf69,ZONE_BOM_01,2026-08-10,2026-08-13 13:18:00,EVT_ZONE_BOM_01_20260810,0.81,DEV_42ab6906231e,1,False,0.03,798,1,914.88,0.0,1
CLM_80469,W_9e7aaf116f1edf69,ZONE_BOM_01,2026-08-17,2026-08-18 04:28:00,EVT_ZONE_BOM_01_20260817,0.32,DEV_42ab6906231e,1,False,0.08,268,3,2073.52,2073.52,0
CLM_80470,W_e039f49e8855a50d,ZONE_HYD_01,2026-07-13,2026-07-18 01:56:00,EVT_ZONE_HYD_01_20260713,4.19,DEV_e0f6ded8da69,1,False,0.04,116,6,259.51,259.51,0
CLM_80471,W_e039f49e8855a50d,ZONE_HYD_01,2026-07-27,2026-07-31 01:19:00,EVT_ZONE_HYD_01_20260727,1.76,DEV_e0f6ded8da69,1,False,0.05,79,3,556.7,556.7,0
CLM_80472,W_e039f49e8855a50d,ZONE_HYD_01,2026-08-17,2026-08-22 22:32:00,EVT_ZONE_HYD_01_20260817,0.78,DEV_e0f6ded8da69,1,False,0.01,1352,2,464.94,0.0,1
CLM_80473,W_e039f49e8855a50d,ZONE_HYD_01,2026-09-07,2026-09-09 00:28:00,EVT_ZONE_HYD_01_20260907,1.34,DEV_e0f6ded8da69,1,False,0.05,28,1,328.78,328.78,0
CLM_80474,W_c224a11bd32a2686,ZONE_BLR_01,2026-06-29,2026-07-04 00:26:00,EVT_ZONE_BLR_01_20260629,3.25,DEV_be649655a57c,1,False,0.05,26,1,628.76,628.76,0
CLM_80475,W_c224a11bd32a2686,ZONE_BLR_01,2026-07-20,2026-07-23 00:31:00,EVT_ZONE_BLR_01_20260720,1.43,DEV_be649655a57c,1,False,0.04,31,1,542.45,542.45,0
CLM_80476,W_c224a11bd32a2686,ZONE_BLR_01,2026-08-03,2026-08-08 00:18:00,EVT_ZONE_BLR_01_20260803,0.8,DEV_be649655a57c,1,False,0.02,18,1,843.14,843.14,0
CLM_80477,W_c224a11bd32a2686,ZONE_BLR_01,2026-08-17,2026-08-20 00:42:00,EVT_ZONE_BLR_01_20260817,2.17,DEV_be649655a57c,1,False,0.06,42,3,620.28,620.28,0
CLM_80478,W_61009cb4f5f0b454,ZONE_DEL_01,2026-06-29,2026-07-01 00:13:00,EVT_ZONE_DEL_01_20260629,0.53,DEV_85edbbce790b,1,False,0.07,13,1,580.01,580.01,0
CLM_80479,W_61009cb4f5f0b454,ZONE_DEL_01,2026-07-06,2026-07-09 00:39:00,EVT_ZONE_DEL_01_20260706,1.19,DEV_85edbbce790b,1,False,0.05,39,2,2550.02,2550.02,0
CLM_80480,W_61009cb4f5f0b454,ZONE_DEL_01,2026-07-20,2026-07-23 00:16:00,EVT_ZONE_DEL_01_20260720,0.86,DEV_85edbbce790b,1,False,0.03,16,2,641.3,641.3,0
CLM_80481,W_61009cb4f5f0b454,ZONE_DEL_01,2026-08-03,2026-08-07 00:16:00,EVT_ZONE_DEL_01_20260803,3.77,DEV_85edbbce790b,1,False,0.05,16,2,2313.0,2313.0,0
CLM_80482,W_61009cb4f5f0b454,ZONE_DEL_01,2026-08-17,2026-08-20 00:13:00,EVT_ZONE_DEL_01_20260817,0.49,DEV_85edbbce790b,1,False,0.06,13,1,485.79,485.79,0
CLM_80483,W_156ada9ef3a8f171,ZONE_BOM_01,2026-06-29,2026-07-04 00:44:00,EVT_ZONE_BOM_01_20260629,2.75,DEV_0b877f759ce2,1,False,0.04,44,2,3392.2,3392.2,0
CLM_80484,W_156ada9ef3a8f171,ZONE_BOM_01,2026-07-06,2026-07-09 00:10:00,EVT_ZONE_BOM_01_20260706,2.06,DEV_0b877f759ce2,1,False,0.03,10,1,3080.21,3080.21,0
CLM_80485,W_156ada9ef3a8f171,ZONE_BOM_01,2026-07-13,2026-07-15 00:35:00,EVT_ZONE_BOM_01_20260713,1.87,DEV_0b877f759ce2,1,False,0.06,35,2,1796.52,1796.52,0
CLM_80486,W_156ada9ef3a8f171,ZONE_BOM_01,2026-07-20,2026-07-22 15:14:00,EVT_ZONE_BOM_01_20260720,1.08,DEV_0b877f759ce2,1,False,0.05,914,4,3361.85,0.0,1
CLM_80487,W_156ada9ef3a8f171,ZONE_BOM_01,2026-07-27,2026-08-01 00:07:00,EVT_ZONE_BOM_01_20260727,2.08,DEV_0b877f759ce2,1,False,0.09,7,2,1984.16,1984.16,0
CLM_80488,W_156ada9ef3a8f171,ZONE_BOM_01,2026-08-03,2026-08-05 00:37:00,EVT_ZONE_BOM_01_20260803,2.71,DEV_0b877f759ce2,1,False,0.09,37,3,1449.71,1449.71,0
CLM_80489,W_156ada9ef3a8f171,ZONE_BOM_01,2026-08-10,2026-08-11 00:49:00,EVT_ZONE_BOM_01_20260810,1.41,DEV_0b877f759ce2,1,False,0.08,49,1,793.16,793.16,0
CLM_80490,W_156ada9ef3a8f171,ZONE_BOM_01,2026-08-17,2026-08-22 01:04:00,EVT_ZONE_BOM_01_20260817,1.9,DEV_0b877f759ce2,1,False,0.09,64,2,1851.7,1851.7,0
CLM_80491,W_b8449e41f752198a,ZONE_MAA_01,2026-07-06,2026-07-11 00:15:00,EVT_ZONE_MAA_01_20260706,0.45,DEV_41a6a67818b9,1,False,0.07,15,1,582.49,582.49,0
CLM_80492,W_b8449e41f752198a,ZONE_MAA_01,2026-09-14,2026-09-18 00:25:00,EVT_ZONE_MAA_01_20260914,1.65,DEV_41a6a67818b9,1,False,0.05,25,2,439.7,439.7,0
CLM_80493,W_467b1d9222c0c2d0,ZONE_BOM_01,2026-06-29,2026-07-02 00:31:00,EVT_ZONE_BOM_01_20260629,0.3,DEV_da71bff13388,1,False,0.09,31,2,2844.81,2844.81,0
CLM_80494,W_467b1d9222c0c2d0,ZONE_BOM_01,2026-07-06,2026-07-08 01:57:00,EVT_ZONE_BOM_01_20260706,1.99,DEV_da71bff13388,1,False,0.08,117,1,2838.69,2838.69,0
CLM_80495,W_467b1d9222c0c2d0,ZONE_BOM_01,2026-07-13,2026-07-17 00:06:00,EVT_ZONE_BOM_01_20260713,3.87,DEV_da71bff13388,1,False,0.04,6,2,1322.9,1322.9,0
CLM_80496,W_467b1d9222c0c2d0,ZONE_BOM_01,2026-07-20,2026-07-21 00:25:00,EVT_ZONE_BOM_01_20260720,0.25,DEV_da71bff13388,1,False,0.07,25,3,2864.98,2864.98,0
CLM_80497,W_467b1d9222c0c2d0,ZONE_BOM_01,2026-07-27,2026-07-28 00:24:00,EVT_ZONE_BOM_01_20260727,1.95,DEV_da71bff13388,1,False,0.08,24,3,1457.17,1457.17,0
